p,e,n,poly,factorization
6079,1,2,x^2 + x + 21,2^7 * 3 * 5 * 19 * 1013
6079,1,3,x^3 + x^2 + 11,2 * 3^2 * 1013 * 2143 * 5749
6079,1,4,x^4 + x^3 + 67,2^8 * 3 * 5 * 13 * 19 * 1013 * 1421317
6079,1,5,x^5 + x^4 + 35,2 * 3 * 131 * 1013 * 10426264196011
6079,1,6,x^6 + x^5 + 69,2^7 * 3^2 * 5 * 7 * 19 * 37 * 1013 * 2143 * 5749 * 142657
6079,1,7,x^7 + x^6 + 23,2 * 3 * 43 * 211 * 1013 * 3823 * 1455154474439359
6079,1,8,x^8 + x^7 + 33,2^9 * 3 * 5 * 13 * 19 * 1013 * 1421317 * 682807963943041
6079,1,9,x^9 + x^8 + 51,2 * 3^3 * 1013 * 2143 * 5749 * 16821766704255167550187
6079,1,10,x^10 + x^9 + 41,2^7 * 3 * 5^2 * 11 * 19 * 131 * 1013 * 39461 * 629109671 * 10426264196011
6079,1,11,x^11 + x^10 + 14,2 * 3 * 1013 * 22559197 * 3055408234312056283006869041333
6079,1,12,x^12 + x^11 + 86,2^8 * 3^2 * 5 * 7 * 13 * 19 * 37 * 61 * 1013 * 2143 * 5749 * 142657 * 1421317 * 22387145752981
6079,1,13,x^13 + x^12 + 62,2 * 3 * 1013 * 1171 * 2726491 * 797803991384702006874351294540567361
6079,1,14,x^14 + x^13 + 33,2^7 * 3 * 5 * 19 * 43 * 211 * 1013 * 3823 * 20034337 * 1455154474439359 * 2518526063463271
6079,1,15,x^15 + x^14 + 7,2 * 3^2 * 131 * 241 * 1013 * 2143 * 4201 * 5749 * 114901 * 10426264196011 * 16028473624401340741
6079,1,16,x^16 + x^15 + 34,2^10 * 3 * 5 * 13 * 17 * 19 * 1013 * 1421317 * 1668113 * 1220866753 * 26932985423137 * 682807963943041
6079,1,17,x^17 + x^16 + 62,2 * 3 * 1013 * 1429 * 2434184613963967594962213072023058652600701506897232254909
6079,1,18,x^18 + x^17 + 21,2^7 * 3^3 * 5 * 7 * 19 * 37 * 1013 * 2143 * 3709 * 5749 * 142657 * 768501451 * 17704812637 * 16821766704255167550187
6079,1,19,x^19 + x^18 + 55,2 * 3 * 1013 * 6917 * 56431 * 24767641 * 124151777 * 107096905514880729044268785809922932301479579
6079,1,20,x^20 + x^19 + 191,2^8 * 3 * 5^2 * 11 * 13 * 19 * 131 * 1013 * 3301 * 39461 * 556321 * 1421317 * 629109671 * 10426264196011 * 1015514565823257738061
6079,1,21,x^21 + x^20 + 51,2 * 3^2 * 43 * 211 * 337 * 1013 * 2143 * 3823 * 5749 * 289949930173 * 1455154474439359 * 26059217075601131450643879852421
6079,2,2,x^4 + x^3 + 67,2^8 * 3 * 5 * 13 * 19 * 1013 * 1421317
6079,2,3,x^6 + x^5 + 69,2^7 * 3^2 * 5 * 7 * 19 * 37 * 1013 * 2143 * 5749 * 142657
6079,2,4,x^8 + x^7 + 33,2^9 * 3 * 5 * 13 * 19 * 1013 * 1421317 * 682807963943041
6079,2,5,x^10 + x^9 + 41,2^7 * 3 * 5^2 * 11 * 19 * 131 * 1013 * 39461 * 629109671 * 10426264196011
6079,2,6,x^12 + x^11 + 86,2^8 * 3^2 * 5 * 7 * 13 * 19 * 37 * 61 * 1013 * 2143 * 5749 * 142657 * 1421317 * 22387145752981
6079,2,7,x^14 + x^13 + 33,2^7 * 3 * 5 * 19 * 43 * 211 * 1013 * 3823 * 20034337 * 1455154474439359 * 2518526063463271
6079,2,8,x^16 + x^15 + 34,2^10 * 3 * 5 * 13 * 17 * 19 * 1013 * 1421317 * 1668113 * 1220866753 * 26932985423137 * 682807963943041
6079,2,9,x^18 + x^17 + 21,2^7 * 3^3 * 5 * 7 * 19 * 37 * 1013 * 2143 * 3709 * 5749 * 142657 * 768501451 * 17704812637 * 16821766704255167550187
6079,2,10,x^20 + x^19 + 191,2^8 * 3 * 5^2 * 11 * 13 * 19 * 131 * 1013 * 3301 * 39461 * 556321 * 1421317 * 629109671 * 10426264196011 * 1015514565823257738061
6079,3,2,x^6 + x^5 + 69,2^7 * 3^2 * 5 * 7 * 19 * 37 * 1013 * 2143 * 5749 * 142657
6079,3,3,x^9 + x^8 + 51,2 * 3^3 * 1013 * 2143 * 5749 * 16821766704255167550187
6079,3,4,x^12 + x^11 + 86,2^8 * 3^2 * 5 * 7 * 13 * 19 * 37 * 61 * 1013 * 2143 * 5749 * 142657 * 1421317 * 22387145752981
6079,3,5,x^15 + x^14 + 7,2 * 3^2 * 131 * 241 * 1013 * 2143 * 4201 * 5749 * 114901 * 10426264196011 * 16028473624401340741
6079,3,6,x^18 + x^17 + 21,2^7 * 3^3 * 5 * 7 * 19 * 37 * 1013 * 2143 * 3709 * 5749 * 142657 * 768501451 * 17704812637 * 16821766704255167550187
6079,3,7,x^21 + x^20 + 51,2 * 3^2 * 43 * 211 * 337 * 1013 * 2143 * 3823 * 5749 * 289949930173 * 1455154474439359 * 26059217075601131450643879852421
6079,4,2,x^8 + x^7 + 33,2^9 * 3 * 5 * 13 * 19 * 1013 * 1421317 * 682807963943041
6079,4,3,x^12 + x^11 + 86,2^8 * 3^2 * 5 * 7 * 13 * 19 * 37 * 61 * 1013 * 2143 * 5749 * 142657 * 1421317 * 22387145752981
6079,4,4,x^16 + x^15 + 34,2^10 * 3 * 5 * 13 * 17 * 19 * 1013 * 1421317 * 1668113 * 1220866753 * 26932985423137 * 682807963943041
6079,4,5,x^20 + x^19 + 191,2^8 * 3 * 5^2 * 11 * 13 * 19 * 131 * 1013 * 3301 * 39461 * 556321 * 1421317 * 629109671 * 10426264196011 * 1015514565823257738061
6079,5,2,x^10 + x^9 + 41,2^7 * 3 * 5^2 * 11 * 19 * 131 * 1013 * 39461 * 629109671 * 10426264196011
6079,5,3,x^15 + x^14 + 7,2 * 3^2 * 131 * 241 * 1013 * 2143 * 4201 * 5749 * 114901 * 10426264196011 * 16028473624401340741
6079,5,4,x^20 + x^19 + 191,2^8 * 3 * 5^2 * 11 * 13 * 19 * 131 * 1013 * 3301 * 39461 * 556321 * 1421317 * 629109671 * 10426264196011 * 1015514565823257738061
6079,6,2,x^12 + x^11 + 86,2^8 * 3^2 * 5 * 7 * 13 * 19 * 37 * 61 * 1013 * 2143 * 5749 * 142657 * 1421317 * 22387145752981
6079,6,3,x^18 + x^17 + 21,2^7 * 3^3 * 5 * 7 * 19 * 37 * 1013 * 2143 * 3709 * 5749 * 142657 * 768501451 * 17704812637 * 16821766704255167550187
6079,7,2,x^14 + x^13 + 33,2^7 * 3 * 5 * 19 * 43 * 211 * 1013 * 3823 * 20034337 * 1455154474439359 * 2518526063463271
6079,7,3,x^21 + x^20 + 51,2 * 3^2 * 43 * 211 * 337 * 1013 * 2143 * 3823 * 5749 * 289949930173 * 1455154474439359 * 26059217075601131450643879852421
6079,8,2,x^16 + x^15 + 34,2^10 * 3 * 5 * 13 * 17 * 19 * 1013 * 1421317 * 1668113 * 1220866753 * 26932985423137 * 682807963943041
6079,9,2,x^18 + x^17 + 21,2^7 * 3^3 * 5 * 7 * 19 * 37 * 1013 * 2143 * 3709 * 5749 * 142657 * 768501451 * 17704812637 * 16821766704255167550187
6079,10,2,x^20 + x^19 + 191,2^8 * 3 * 5^2 * 11 * 13 * 19 * 131 * 1013 * 3301 * 39461 * 556321 * 1421317 * 629109671 * 10426264196011 * 1015514565823257738061
