p,e,n,poly,factorization
2857,1,2,x^2 + x + 11,2^4 * 3 * 7 * 17 * 1429
2857,1,3,x^3 + x^2 + 61,2^3 * 3^2 * 7 * 17 * 19 * 31 * 4621
2857,1,4,x^4 + x^3 + 45,2^5 * 3 * 5^2 * 7 * 17 * 1429 * 163249
2857,1,5,x^5 + x^4 + 23,2^3 * 3 * 7 * 17 * 2837431 * 23489171
2857,1,6,x^6 + x^5 + 11,2^4 * 3^2 * 7 * 13 * 17 * 19 * 31 * 1429 * 4621 * 627661
2857,1,7,x^7 + x^6 + 73,2^3 * 3 * 7^2 * 17 * 30941 * 72101 * 34836924361
2857,1,8,x^8 + x^7 + 122,2^6 * 3 * 5^2 * 7 * 17 * 73 * 1429 * 163249 * 456339545737
2857,1,9,x^9 + x^8 + 71,2^3 * 3^3 * 7 * 17 * 19 * 31 * 4621 * 17088031 * 10608357925351
2857,1,10,x^10 + x^9 + 138,2^4 * 3 * 7 * 11 * 17 * 71 * 1429 * 6581 * 2837431 * 12958241 * 23489171
2857,1,11,x^11 + x^10 + 22,2^3 * 3 * 7 * 17 * 357547829 * 101372532382508376213260983
2857,1,12,x^12 + x^11 + 45,2^5 * 3^2 * 5^2 * 7 * 13 * 17 * 19 * 31 * 37 * 1429 * 4621 * 163249 * 627661 * 1800690959869
2857,1,13,x^13 + x^12 + 43,2^3 * 3 * 7 * 17 * 327466258991 * 1432064051731 * 630878780787062081
2857,1,14,x^14 + x^13 + 137,2^4 * 3 * 7^2 * 17 * 127 * 1429 * 30941 * 72101 * 431369 * 34836924361 * 9923315640911
2857,1,15,x^15 + x^14 + 23,2^3 * 3^2 * 7 * 17 * 19 * 31 * 4621 * 5881 * 2837431 * 6908581 * 23489171 * 109216901792122741
2857,1,16,x^16 + x^15 + 60,2^7 * 3 * 5^2 * 7 * 17 * 73 * 1429 * 163249 * 8447888417 * 456339545737 * 262726426342039553
2857,1,17,x^17 + x^16 + 138,2^3 * 3 * 7 * 17^2 * 103 * 300630041 * 37445304041292179182478954169815491772360111
2857,1,18,x^18 + x^17 + 235,2^4 * 3^3 * 7 * 13 * 17 * 19 * 31 * 181 * 1171 * 1429 * 4621 * 627661 * 17088031 * 10608357925351 * 2565818737424407
2857,1,19,x^19 + x^18 + 159,2^3 * 3 * 7 * 17 * 419 * 982871 * 390684174881698281591835864399000768173909338944455343
