p,r,n,poly,factorization
8951,1,2,x^2 + x + 39,2^4 * 3 * 5^2 * 179 * 373
8951,1,3,x^3 + x^2 + 2,2 * 5^2 * 179 * 349 * 439 * 523
8951,1,4,x^4 + x^3 + 26,2^5 * 3 * 5^2 * 179 * 337 * 373 * 118873
8951,1,5,x^5 + x^4 + 15,2 * 5^3 * 71 * 179 * 9221 * 17891 * 109621
8951,1,6,x^6 + x^5 + 46,2^4 * 3^2 * 5^2 * 7 * 43 * 79 * 179 * 349 * 373 * 439 * 523 * 1123
8951,1,7,x^7 + x^6 + 4,2 * 5^2 * 179 * 56533 * 9098626385736167029
8951,1,8,x^8 + x^7 + 46,2^6 * 3 * 5^2 * 17 * 179 * 233 * 337 * 373 * 118873 * 810310358041
8951,1,9,x^9 + x^8 + 10,2 * 5^2 * 37^2 * 179 * 349 * 379 * 439 * 523 * 991257952827094003
8951,1,10,x^10 + x^9 + 146,2^4 * 3 * 5^3 * 11^2 * 31 * 71 * 179 * 373 * 9221 * 17891 * 109621 * 1711160111651
8951,1,11,x^11 + x^10 + 31,2 * 5^2 * 23^2 * 67 * 179 * 419 * 2552291083 * 87114288162634779536051
8951,1,12,x^12 + x^11 + 26,2^5 * 3^2 * 5^2 * 7 * 13 * 43 * 79 * 179 * 337 * 349 * 373 * 439 * 523 * 1123 * 118873 * 493790659713877
8951,1,13,x^13 + x^12 + 19,2 * 5^2 * 53 * 179 * 3035747045012839 * 1644242073113815314093660469739
8951,1,14,x^14 + x^13 + 71,2^4 * 3 * 5^2 * 179 * 373 * 56533 * 219437 * 45693719 * 51287846317 * 9098626385736167029
8951,1,15,x^15 + x^14 + 7,2 * 5^3 * 71 * 179 * 181 * 349 * 439 * 523 * 1801 * 9221 * 17891 * 109621 * 324781 * 144729181 * 2688963631261
8951,1,16,x^16 + x^15 + 46,2^7 * 3 * 5^2 * 17 * 97 * 179 * 233 * 337 * 373 * 118873 * 810310358041 * 2016167204113 * 105352338742939441
8951,1,17,x^17 + x^16 + 12,2 * 5^2 * 103 * 179 * 245896297 * 319473181 * 15251739857 * 58994236537 * 233260306642450041119603
8951,1,18,x^18 + x^17 + 246,2^4 * 3^3 * 5^2 * 7 * 19 * 37^2 * 43 * 79 * 179 * 349 * 373 * 379 * 439 * 523 * 1123 * 1541143 * 3256417 * 1797924853 * 991257952827094003
8951,1,19,x^19 + x^18 + 20,2 * 5^2 * 179 * 12161 * 10174919 * 139720278653651849 * 7870038518440857720960016315221572592272759
8951,1,20,x^20 + x^19 + 65,2^5 * 3 * 5^3 * 11^2 * 31 * 71 * 179 * 337 * 373 * 9221 * 17891 * 109621 * 118873 * 1711160111651 * 41207137954207699283072736880801
8951,2,2,x^4 + x^3 + 26,2^5 * 3 * 5^2 * 179 * 337 * 373 * 118873
8951,2,3,x^6 + x^5 + 46,2^4 * 3^2 * 5^2 * 7 * 43 * 79 * 179 * 349 * 373 * 439 * 523 * 1123
8951,2,4,x^8 + x^7 + 46,2^6 * 3 * 5^2 * 17 * 179 * 233 * 337 * 373 * 118873 * 810310358041
8951,2,5,x^10 + x^9 + 146,2^4 * 3 * 5^3 * 11^2 * 31 * 71 * 179 * 373 * 9221 * 17891 * 109621 * 1711160111651
8951,2,6,x^12 + x^11 + 26,2^5 * 3^2 * 5^2 * 7 * 13 * 43 * 79 * 179 * 337 * 349 * 373 * 439 * 523 * 1123 * 118873 * 493790659713877
8951,2,7,x^14 + x^13 + 71,2^4 * 3 * 5^2 * 179 * 373 * 56533 * 219437 * 45693719 * 51287846317 * 9098626385736167029
8951,2,8,x^16 + x^15 + 46,2^7 * 3 * 5^2 * 17 * 97 * 179 * 233 * 337 * 373 * 118873 * 810310358041 * 2016167204113 * 105352338742939441
8951,2,9,x^18 + x^17 + 246,2^4 * 3^3 * 5^2 * 7 * 19 * 37^2 * 43 * 79 * 179 * 349 * 373 * 379 * 439 * 523 * 1123 * 1541143 * 3256417 * 1797924853 * 991257952827094003
8951,2,10,x^20 + x^19 + 65,2^5 * 3 * 5^3 * 11^2 * 31 * 71 * 179 * 337 * 373 * 9221 * 17891 * 109621 * 118873 * 1711160111651 * 41207137954207699283072736880801
8951,3,2,x^6 + x^5 + 46,2^4 * 3^2 * 5^2 * 7 * 43 * 79 * 179 * 349 * 373 * 439 * 523 * 1123
8951,3,3,x^9 + x^8 + 10,2 * 5^2 * 37^2 * 179 * 349 * 379 * 439 * 523 * 991257952827094003
8951,3,4,x^12 + x^11 + 26,2^5 * 3^2 * 5^2 * 7 * 13 * 43 * 79 * 179 * 337 * 349 * 373 * 439 * 523 * 1123 * 118873 * 493790659713877
8951,3,5,x^15 + x^14 + 7,2 * 5^3 * 71 * 179 * 181 * 349 * 439 * 523 * 1801 * 9221 * 17891 * 109621 * 324781 * 144729181 * 2688963631261
8951,3,6,x^18 + x^17 + 246,2^4 * 3^3 * 5^2 * 7 * 19 * 37^2 * 43 * 79 * 179 * 349 * 373 * 379 * 439 * 523 * 1123 * 1541143 * 3256417 * 1797924853 * 991257952827094003
8951,4,2,x^8 + x^7 + 46,2^6 * 3 * 5^2 * 17 * 179 * 233 * 337 * 373 * 118873 * 810310358041
8951,4,3,x^12 + x^11 + 26,2^5 * 3^2 * 5^2 * 7 * 13 * 43 * 79 * 179 * 337 * 349 * 373 * 439 * 523 * 1123 * 118873 * 493790659713877
8951,4,4,x^16 + x^15 + 46,2^7 * 3 * 5^2 * 17 * 97 * 179 * 233 * 337 * 373 * 118873 * 810310358041 * 2016167204113 * 105352338742939441
8951,4,5,x^20 + x^19 + 65,2^5 * 3 * 5^3 * 11^2 * 31 * 71 * 179 * 337 * 373 * 9221 * 17891 * 109621 * 118873 * 1711160111651 * 41207137954207699283072736880801
8951,5,2,x^10 + x^9 + 146,2^4 * 3 * 5^3 * 11^2 * 31 * 71 * 179 * 373 * 9221 * 17891 * 109621 * 1711160111651
8951,5,3,x^15 + x^14 + 7,2 * 5^3 * 71 * 179 * 181 * 349 * 439 * 523 * 1801 * 9221 * 17891 * 109621 * 324781 * 144729181 * 2688963631261
