p,	e,	result
47,	1,	x^72 + x^71 + x + 40	2^7 * 3^3 * 5 * 7 * 13 * 17 * 19 * 23 * 37 * 61 * 73 * 97 * 103 * 1153 * 1213 * 2341 * 3691 * 4021 * 25153 * 973459 * 3781801 * 6296281 * 567332587 * 524136281689 * 43047067786381 * 352843000787667134725856353
47,	2,	Regular
47,	2,	Regular
47,	3,	True	
53,	1,	x^72 + x^71 + 8*x + 14	2^5 * 3^5 * 5 * 7 * 13 * 17 * 19 * 37 * 73 * 163 * 281 * 307 * 409 * 919 * 1153 * 1621 * 6841 * 11971 * 16453 * 232073 * 388845829 * 18419690246401 * 62259682520881 * 15543571313257084729 * 212690063172400360273
53,	2,	Regular
53,	2,	Regular
53,	3,	True	
59,	1,	x^72 + x^71 + 11*x + 10	2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 29 * 37 * 73 * 127 * 163 * 593 * 601 * 1459 * 1741 * 2143 * 2719 * 3541 * 6841 * 81937 * 931837 * 17687953 * 28910719 * 2718597042181 * 146830425486961 * 77361658197350708865411387181441
59,	2,	Regular
59,	2,	Regular
59,	3,	True	
61,	1,	Regular
61,	1,	Regular
61,	2,	Regular
61,	2,	Regular
61,	3,	Regular
67,	1,	Regular
67,	1,	Regular
67,	2,	Regular
67,	2,	Regular
71,	1,	x^72 + x^71 + 21	2^6 * 3^4 * 5 * 7 * 13 * 19 * 37 * 73 * 109 * 937 * 1297 * 1657 * 2521 * 5113 * 87553 * 180001 * 282439 * 1954357 * 12705841 * 3462179509 * 7375572577 * 16409682740512710850321 * 1230965509116863530196156369532169
71,	2,	Regular
71,	2,	Regular
73,	1,	Regular
73,	1,	Regular
73,	2,	Regular
73,	2,	Regular
79,	1,	Regular
79,	1,	Regular
79,	2,	Regular
79,	2,	Regular
83,	1,	x^72 + x^71 + x + 2	2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 41 * 53 * 73 * 367 * 613 * 2161 * 2269 * 19121 * 20809 * 49339 * 64153 * 137737 * 2208799 * 27196921 * 47451433 * 26798035753 * 3877668305389 * 2252292184680721 * 15676586930361154476548118097
83,	2,	Regular
83,	2,	Regular
89,	1,	x^72 + x^71 + 13	2^6 * 3^4 * 5 * 7 * 11 * 13^2 * 17 * 19 * 37 * 73 * 181 * 229 * 233 * 281 * 373 * 1621 * 8011 * 111641 * 46644217 * 84396073 * 6807972547 * 8718957649 * 36880753108073041513 * 61004259453331056987939428488039894819864693921
89,	2,	Regular
89,	2,	Regular
97,	1,	Regular
97,	1,	Regular
97,	2,	Regular
97,	2,	Regular
101,	1,	x^72 + x^71 + 4*x + 50	2^5 * 3^3 * 5^2 * 7 * 13 * 17 * 19 * 37 * 61 * 73 * 89 * 97 * 109 * 181 * 2377 * 5101 * 6841 * 10303 * 15649 * 33529 * 584609 * 437518153 * 1954915507 * 2185679233 * 3329497177 * 55869535837 * 474053441367651746113 * 2658814370306516317302793
101,	2,	Regular
101,	2,	Regular
103,	1,	Regular
103,	1,	Regular
103,	2,	Regular
103,	2,	Regular
107,	1,	x^72 + x^71 + 2*x + 67	2^5 * 3^5 * 5^2 * 7 * 13 * 19 * 37 * 53 * 73 * 109 * 127 * 157 * 199 * 229 * 4201 * 15601 * 329977 * 834829 * 40560312889 * 98009818201 * 500243042269 * 17181861667239601 * 20662308155590115663917 * 2148496007050484213375168194681
107,	2,	Regular
107,	2,	Regular
109,	1,	Regular
109,	1,	Regular
109,	2,	Regular
109,	2,	Regular
113,	1,	x^72 + x^71 + 2*x + 80	2^7 * 3^3 * 5 * 7 * 13 * 19 * 37 * 73 * 97 * 109 * 241 * 523 * 733 * 991 * 1277 * 2293 * 4219 * 11161 * 17047 * 2771497 * 12173653 * 39801193 * 81523681 * 82863793 * 122130181 * 3732344290729 * 10496306153400002389 * 832172339489032286718703201
113,	2,	Regular
113,	2,	Regular
127,	1,	Regular
127,	1,	Regular
127,	2,	Regular
131,	1,	x^72 + x^71 + 3*x + 6	2^5 * 3^3 * 5 * 7 * 11 * 13 * 19 * 37 * 73 * 113 * 313 * 811 * 8581 * 9001 * 17293 * 395533 * 672499 * 1303097 * 294482761 * 30784724017 * 1684636965397 * 21116811548449 * 690325353241384054320613 * 423213869046431695030449819803377993
131,	2,	Regular
137,	1,	x^72 + x^71 + 132	2^6 * 3^3 * 5 * 7 * 13 * 17 * 19 * 23 * 37 * 41 * 73 * 433 * 1249 * 1409 * 1877 * 2473 * 3049 * 4729 * 6211 * 10957 * 27847 * 51193 * 12496591 * 864942769 * 5089956643 * 21010325641 * 43716643078710691556620273 * 43161413472884134130255195242166777593
137,	2,	Regular
139,	1,	Regular
139,	1,	Regular
139,	2,	Regular
149,	1,	x^72 + x^71 + x + 74	2^5 * 3^3 * 5^2 * 7 * 13 * 17 * 19 * 31 * 37 * 73 * 103 * 127 * 181 * 653 * 4483 * 6841 * 7001 * 7351 * 35201 * 519349 * 950497 * 8105473 * 24493501 * 26760529 * 37361113 * 539168689 * 813630997 * 1009278649 * 4534823827 * 344317357801 * 9528148075821028790805433
149,	2,	Regular
151,	1,	Regular
151,	1,	Regular
151,	2,	Regular
157,	1,	Regular
157,	1,	Regular
157,	2,	Regular
163,	1,	Regular
163,	1,	Regular
163,	2,	Regular
167,	1,	x^72 + x^71 + 15	2^6 * 3^3 * 5 * 7 * 13 * 19 * 37 * 41 * 73 * 83 * 433 * 577 * 2789 * 9241 * 28057 * 65053 * 154081 * 209449 * 553141 * 9485321 * 59828341 * 103566817 * 1414584973 * 380560648051 * 8287220769634777 * 1436965095758801270567012126709876132971091353281
167,	2,	Regular
173,	1,	x^72 + x^71 + 125	2^5 * 3^3 * 5 * 7 * 13 * 19 * 29 * 37 * 41 * 43 * 73 * 109 * 373 * 769 * 2647 * 4519 * 4657 * 7561 * 30103 * 582409 * 2241199 * 2401381 * 31445929 * 33745321 * 12711592297 * 14988225349 * 6341964188797 * 172290997977313 * 486775242586142453913428047878826347169
173,	2,	Regular
179,	1,	x^72 + x^71 + 114	2^5 * 3^4 * 5 * 7 * 13 * 17^2 * 19 * 37 * 43 * 73 * 89 * 127 * 157 * 433 * 1801 * 3691 * 4603 * 57457 * 143137 * 1776169 * 6538813 * 70173073 * 76602853 * 592318767457 * 18343461856033 * 21723818371201 * 275395389166081 * 1826757413027353 * 1488481162282630090657
179,	2,	Regular
181,	1,	Regular
181,	1,	Regular
181,	2,	Regular
191,	1,	x^72 + 2*x^71 + 44	2^9 * 3^3 * 5 * 7 * 13^2 * 17 * 19 * 29 * 31 * 37 * 41 * 73 * 109 * 829 * 1171 * 2713 * 12097 * 47161 * 152947 * 490537 * 16230041 * 48551233240513 * 1771197284321352961 * 8581295200352385457 * 2357221572577137138838842241 * 188079779252630487246339090961
191,	2,	Regular
193,	1,	Regular
193,	1,	Regular
193,	2,	Regular
197,	1,	x^72 + x^71 + 117	2^5 * 3^4 * 5 * 7^2 * 11 * 13 * 19 * 37 * 61 * 73 * 211 * 739 * 2053 * 3217 * 3881 * 36013 * 728809 * 750457 * 4147537 * 10316017 * 54023833 * 2137722121 * 19483906887919 * 3416604542324174093656429513 * 216074757202632744302992442182269386629533190777
197,	2,	Regular
199,	1,	Regular
199,	1,	Regular
199,	2,	Regular
211,	1,	Regular
211,	1,	Regular
211,	2,	Regular
223,	1,	Regular
223,	1,	Regular
223,	2,	Regular
227,	1,	x^72 + x^71 + 145	2^5 * 3^3 * 5 * 7^2 * 13 * 19 * 37 * 73 * 97 * 113 * 349 * 709 * 977 * 1549 * 2377 * 5153 * 14009 * 52543 * 1651609 * 2780353 * 204245101 * 2603996011 * 281819171701 * 1159008471541 * 45607246337269 * 7050287989623103441 * 32105852910066162497674836488978781650449
227,	2,	Regular
229,	1,	Regular
229,	1,	Regular
229,	2,	Regular
233,	1,	x^72 + x^71 + 10	2^6 * 3^4 * 5 * 7 * 13 * 19 * 29 * 37 * 61 * 73 * 89 * 137 * 241 * 421 * 487 * 541 * 937 * 7789 * 7873 * 20773 * 44633 * 324397 * 1135201 * 7000573 * 7045849 * 7569739 * 20266489 * 405399061 * 971928577 * 163644957922084201 * 145880404200510043609 * 2889339052225071470991871249
233,	2,	Regular
239,	1,	x^72 + x^71 + 4*x + 41	2^7 * 3^3 * 5 * 7 * 13^4 * 17 * 19 * 37 * 67 * 73 * 241 * 283 * 541 * 809 * 1153 * 1217 * 1657 * 1693 * 3019 * 3169 * 14401 * 348553 * 391921 * 2518561 * 35566849 * 534710377 * 3262751521 * 31033765513 * 36695191717 * 55916676161641 * 395232210135892759843466615326831145022169
239,	2,	Regular
241,	1,	Regular
241,	1,	Regular
241,	2,	Regular
251,	1,	x^72 + x^71 + 238	2^5 * 3^4 * 5^3 * 7 * 13 * 17^2 * 19 * 37 * 43 * 73 * 109 * 1009 * 1249 * 1471 * 1609 * 2593 * 9601 * 11173 * 24877 * 69528583 * 221082913 * 875510929 * 1984563001 * 3350603521 * 323048633113 * 995249615617 * 278469861166009 * 12613259573935249 * 13981956044373816263065383913
251,	2,	Regular
257,	1,	x^72 + x^71 + 7	2^11 * 3^3 * 5^2 * 7 * 13 * 17 * 19 * 37 * 43 * 61 * 73 * 199 * 241 * 1087 * 1321 * 3457 * 11161 * 61363 * 23596039 * 54517753 * 128307953 * 1462259593 * 4362404353 * 1705147208604841 * 30737808161906654540752453 * 126432001243096480521749179246029100467767851359817
257,	2,	Regular
263,	1,	x^72 + x^71 + 193	2^6 * 3^3 * 5 * 7^2 * 11 * 13 * 17 * 19 * 37 * 73 * 103 * 109 * 131 * 223 * 937 * 1657 * 3041 * 6481 * 6917 * 46273 * 4784281393 * 2981339871733 * 17417303270803 * 22890010285756664161 * 18033805008688124213209 * 54960639020121631643569 * 1804017813694003378257373383409
263,	2,	Regular
269,	1,	x^72 + x^71 + 7*x + 186	2^5 * 3^5 * 5 * 7 * 13 * 19 * 37 * 67 * 73 * 97 * 151 * 181 * 373 * 991 * 3433 * 3673 * 6301 * 14401 * 17713 * 30593 * 85577 * 1340929 * 5236041961 * 6707568979 * 20446193032849 * 32598894068569 * 378890487846991 * 70229058582740072055331609 * 16567071656264720716124849833
269,	2,	Regular
271,	1,	Regular
271,	1,	Regular
271,	2,	Regular
277,	1,	Regular
277,	1,	Regular
277,	2,	Regular
281,	1,	x^72 + x^71 + 164	2^6 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 47 * 73 * 109 * 727 * 2953 * 3001 * 3037 * 9901 * 22153 * 26227 * 49681 * 2077561 * 16838191 * 183377633 * 8637002477713 * 62844315267529 * 1754761154082457 * 6550494929324768753710810813 * 257734460535239437440434903028662217793
281,	2,	Regular
283,	1,	Regular
283,	1,	Regular
283,	2,	Regular
293,	1,	x^72 + x^71 + x + 98	2^5 * 3^3 * 5^2 * 7^2 * 13 * 17 * 19^2 * 37 * 73 * 79 * 101 * 109 * 433 * 2833 * 3169 * 4969 * 5869 * 25673 * 27919 * 28657 * 86143 * 143537 * 5619241 * 89572753 * 566920381 * 8911226761 * 35935222699 * 3209436510128129881 * 126324970374114987437952937 * 19453038828841309579649206201
293,	2,	Regular
307,	1,	Regular
307,	1,	Regular
307,	2,	Regular
311,	1,	x^72 + x^71 + 266	2^6 * 3^3 * 5 * 7 * 13 * 19 * 31 * 37 * 73 * 109 * 137 * 353 * 2897 * 4591 * 5107 * 10009 * 15121 * 104383 * 1614593 * 13984021 * 8668272871 * 9354855121 * 2767034455453 * 21675444715006345441 * 87515123938074337441 * 4428719087769718515492397458825183322234771643751289
311,	2,	Regular
313,	1,	Regular
313,	1,	Regular
313,	2,	Regular
317,	1,	x^72 + x^71 + 41	2^5 * 3^3 * 5 * 7 * 13 * 19 * 37 * 53 * 73 * 79 * 739 * 773 * 2221 * 3169 * 6121 * 9181 * 14401 * 25561 * 32401 * 33391 * 34471 * 445537 * 1079929 * 4546573 * 12148453 * 24062329 * 39834307 * 130791049 * 5049019561 * 15393199643758873 * 126467030505512737 * 138921969653445557075032014326713
317,	2,	Regular
331,	1,	Regular
331,	1,	Regular
331,	2,	Regular
337,	1,	Regular
337,	1,	Regular
337,	2,	Regular
347,	1,	x^72 + x^71 + 4*x + 195	2^5 * 3^3 * 5 * 7 * 13 * 19 * 29 * 31 * 37 * 73 * 173 * 673 * 829 * 1291 * 1297 * 1327 * 1801 * 7129 * 12041 * 25633 * 1220257 * 1376533 * 1854793 * 10771417 * 90108217 * 391843429 * 970421527 * 1295262193 * 38695263705361 * 581909682598669 * 2670622721455126931209 * 580329671700847330007392033
347,	2,	Regular
349,	1,	Regular
349,	1,	Regular
349,	2,	Regular
353,	1,	x^72 + x^71 + x + 199	2^8 * 3^3 * 5 * 7 * 11 * 13 * 17 * 19 * 37 * 59 * 61 * 73 * 97 * 127 * 307 * 733 * 2161 * 6577 * 105373 * 445243213 * 1194406021 * 3186918577 * 7763701441 * 49625642863 * 433808506297 * 29542362827437 * 644951367203851 * 241100240213359697281 * 4691039945148245405654180143301340649
353,	2,	Regular
359,	1,	x^72 + x^71 + 4*x + 155	2^6 * 3^4 * 5 * 7 * 13 * 17 * 19 * 37 * 73 * 109 * 127 * 179 * 433 * 499 * 1297 * 2017 * 2029 * 2593 * 4957 * 11113 * 42841 * 43961 * 117937 * 8186389 * 5105575297 * 100472897341 * 5618775840823 * 112671246731059 * 2339405530658353 * 2378159392883473 * 76597453132640641 * 44072288547397908332833
359,	2,	Regular
367,	1,	Regular
367,	1,	Regular
367,	2,	Regular
373,	1,	Regular
373,	1,	Regular
373,	2,	Regular
379,	1,	Regular
379,	1,	Regular
379,	2,	Regular
383,	1,	True	2^10 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 41 * 73 * 113 * 191 * 397 * 5653 * 6961 * 6967 * 8461 * 14669 * 60337 * 118801 * 136601 * 147073 * 237781 * 1910752399 * 8185108753 * 26560541377 * 56567337457 * 3156404483062657 * 93303765285724909 * 31456728646979351238789388026493308724318009393
383,	1,	True	2^10 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 41 * 73 * 113 * 191 * 397 * 5653 * 6961 * 6967 * 8461 * 14669 * 60337 * 118801 * 136601 * 147073 * 237781 * 1910752399 * 8185108753 * 26560541377 * 56567337457 * 3156404483062657 * 93303765285724909 * 31456728646979351238789388026493308724318009393
383,	2,	Regular
389,	1,	True	2^5 * 3^3 * 5 * 7 * 13 * 17 * 19^2 * 29 * 37 * 73 * 97 * 1117 * 2539 * 2609 * 3433 * 11353 * 13033 * 21673 * 23057 * 29209 * 30781 * 50311 * 80929 * 91369 * 93889 * 229897 * 597169 * 98449321 * 469108657 * 3780312589 * 12301600879 * 724124428198996933 * 1654937327844907243993 * 7839243367113938058309601
389,	1,	True	2^5 * 3^3 * 5 * 7 * 13 * 17 * 19^2 * 29 * 37 * 73 * 97 * 1117 * 2539 * 2609 * 3433 * 11353 * 13033 * 21673 * 23057 * 29209 * 30781 * 50311 * 80929 * 91369 * 93889 * 229897 * 597169 * 98449321 * 469108657 * 3780312589 * 12301600879 * 724124428198996933 * 1654937327844907243993 * 7839243367113938058309601
389,	2,	Regular
397,	1,	Regular
397,	1,	Regular
397,	2,	Regular
401,	1,	True	2^7 * 3^3 * 5^2 * 7 * 13 * 19 * 37 * 41 * 53 * 67 * 73 * 127 * 137 * 181 * 421 * 433 * 829 * 1153 * 1697 * 2161 * 18793 * 23029 * 30637 * 55609 * 64921 * 1969969 * 999237014641 * 22971410756263 * 339387301632529 * 9649908024634867513164229 * 31853094164869304044840763069810873732241647151829993
401,	1,	True	2^7 * 3^3 * 5^2 * 7 * 13 * 19 * 37 * 41 * 53 * 67 * 73 * 127 * 137 * 181 * 421 * 433 * 829 * 1153 * 1697 * 2161 * 18793 * 23029 * 30637 * 55609 * 64921 * 1969969 * 999237014641 * 22971410756263 * 339387301632529 * 9649908024634867513164229 * 31853094164869304044840763069810873732241647151829993
401,	2,	Regular
409,	1,	Regular
409,	1,	Regular
409,	2,	Regular
419,	1,	True	2^5 * 3^3 * 5 * 7 * 11 * 13 * 19 * 37 * 41 * 73 * 79 * 109 * 199 * 379 * 739 * 2141 * 3673 * 13537 * 14869 * 23311 * 29017 * 258697 * 777097 * 1025911 * 2072869 * 4725475969 * 5039992729 * 15410832361 * 18795055393 * 9849410460435473857 * 1001839127134971699010621 * 4631084493818588505851375931158161
419,	1,	True	2^5 * 3^3 * 5 * 7 * 11 * 13 * 19 * 37 * 41 * 73 * 79 * 109 * 199 * 379 * 739 * 2141 * 3673 * 13537 * 14869 * 23311 * 29017 * 258697 * 777097 * 1025911 * 2072869 * 4725475969 * 5039992729 * 15410832361 * 18795055393 * 9849410460435473857 * 1001839127134971699010621 * 4631084493818588505851375931158161
419,	2,	Regular
421,	1,	Regular
421,	1,	Regular
421,	2,	Regular
431,	1,	True	2^7 * 3^5 * 5 * 7 * 13 * 19 * 37 * 43 * 67 * 73 * 97 * 163 * 293 * 317 * 379 * 397 * 433 * 1801 * 1873 * 4339 * 5437 * 17569 * 4766941 * 19256617 * 23839957 * 268879789 * 2654381797 * 17253574561 * 93370536463441 * 33747429414336086870749 * 202482080626650466661500515216414160247556018701337001
431,	1,	True	2^7 * 3^5 * 5 * 7 * 13 * 19 * 37 * 43 * 67 * 73 * 97 * 163 * 293 * 317 * 379 * 397 * 433 * 1801 * 1873 * 4339 * 5437 * 17569 * 4766941 * 19256617 * 23839957 * 268879789 * 2654381797 * 17253574561 * 93370536463441 * 33747429414336086870749 * 202482080626650466661500515216414160247556018701337001
431,	2,	Regular
433,	1,	Regular
433,	1,	Regular
433,	2,	Regular
439,	1,	Regular
439,	1,	Regular
439,	2,	Regular
443,	1,	True	2^5 * 3^3 * 5^4 * 7 * 13 * 17 * 19 * 37 * 73 * 157 * 1009 * 28099 * 65269 * 81649 * 235849 * 548521 * 749701 * 19604323 * 128513647 * 530616403 * 20056722121 * 38513473753 * 9385884453097 * 2704185941663881 * 6032236289560561 * 2228982258223028214789965497530976204036837859786497
443,	1,	True	2^5 * 3^3 * 5^4 * 7 * 13 * 17 * 19 * 37 * 73 * 157 * 1009 * 28099 * 65269 * 81649 * 235849 * 548521 * 749701 * 19604323 * 128513647 * 530616403 * 20056722121 * 38513473753 * 9385884453097 * 2704185941663881 * 6032236289560561 * 2228982258223028214789965497530976204036837859786497
443,	2,	Regular
449,	1,	True	2^9 * 3^4 * 5^2 * 7 * 13 * 19 * 37 * 73 * 97 * 127 * 157 * 163 * 193 * 271 * 313 * 433 * 1009 * 2083 * 3049 * 3529 * 5419 * 100801 * 103177 * 205417 * 7141051 * 20321481601 * 238070201203 * 1730887996291873 * 2099292648758326443817 * 8833198411327425683288869 * 29149101517319794504756231987047013729
449,	2,	Regular
457,	1,	Regular
457,	1,	Regular
457,	2,	Regular
461,	1,	True	2^5 * 3^3 * 5 * 7 * 11 * 13 * 17 * 19 * 23 * 37 * 73 * 97 * 373 * 571 * 1049 * 1657 * 1999 * 4933 * 70687 * 106261 * 337681 * 1266337 * 8283637 * 3474227917 * 102409640209 * 1600558304473 * 21029825490424168753 * 4117802009507888863753 * 58883154492127281328801 * 257633306693182386671677527507913
461,	1,	True	2^5 * 3^3 * 5 * 7 * 11 * 13 * 17 * 19 * 23 * 37 * 73 * 97 * 373 * 571 * 1049 * 1657 * 1999 * 4933 * 70687 * 106261 * 337681 * 1266337 * 8283637 * 3474227917 * 102409640209 * 1600558304473 * 21029825490424168753 * 4117802009507888863753 * 58883154492127281328801 * 257633306693182386671677527507913
461,	2,	Regular
463,	1,	Regular
463,	1,	Regular
463,	2,	Regular
467,	1,	True	2^5 * 3^4 * 5 * 7 * 13 * 17 * 19 * 37 * 43 * 61 * 73 * 113 * 193 * 233 * 241 * 613 * 2389 * 8821 * 10729 * 11503 * 73369 * 1398906233 * 12801831841441 * 16921576167841 * 3457641995730469 * 8404859318676526873 * 1925549225206987237201 * 2262221077784856898321 * 104629898223404052070454891202457
467,	1,	True	2^5 * 3^4 * 5 * 7 * 13 * 17 * 19 * 37 * 43 * 61 * 73 * 113 * 193 * 233 * 241 * 613 * 2389 * 8821 * 10729 * 11503 * 73369 * 1398906233 * 12801831841441 * 16921576167841 * 3457641995730469 * 8404859318676526873 * 1925549225206987237201 * 2262221077784856898321 * 104629898223404052070454891202457
467,	2,	Regular
479,	1,	True	2^8 * 3^3 * 5 * 7 * 13 * 19 * 37 * 43 * 73 * 89 * 97 * 109 * 239 * 919 * 1289 * 3361 * 5347 * 7129 * 9001 * 10903 * 12421 * 550588267 * 26321586241 * 564260775157 * 635710644585019 * 388736654343059689 * 2894608347499824121 * 6987866119845481369 * 816905368325951118588302892823915122210721
479,	2,	Regular
487,	1,	Regular
487,	1,	Regular
487,	2,	Regular
491,	1,	True	2^5 * 3^3 * 5 * 7^2 * 13 * 17 * 19 * 31 * 37 * 41 * 73 * 97 * 109 * 149 * 199 * 613 * 809 * 6529 * 206551 * 885721 * 11495899 * 29023633 * 64149373 * 94097881 * 131402377 * 599173273 * 1709413193 * 22612073707 * 1011204548281 * 2938264804406488647347071273 * 5548991925590705354666513543619664232907577
491,	1,	True	2^5 * 3^3 * 5 * 7^2 * 13 * 17 * 19 * 31 * 37 * 41 * 73 * 97 * 109 * 149 * 199 * 613 * 809 * 6529 * 206551 * 885721 * 11495899 * 29023633 * 64149373 * 94097881 * 131402377 * 599173273 * 1709413193 * 22612073707 * 1011204548281 * 2938264804406488647347071273 * 5548991925590705354666513543619664232907577
491,	2,	Regular
499,	1,	Regular
499,	1,	Regular
499,	2,	Regular
