p,	e,	result
37,	1,	x^92 + x^91 + 9*x + 19	2^4 * 3^2 * 5 * 19 * 47 * 137 * 277 * 461 * 397073 * 1495231 * 54316709 * 1555898389 * 33365387742119 * 1845029930335901 * 375176717285846681 * 144359243297973228127010322663115931256068437734666786181
37,	2,	Regular
37,	3,	True	
41,	1,	Regular
41,	2,	Regular
41,	3,	Regular
43,	1,	x^92 + x^91 + 25*x + 18	2^4 * 3 * 5^2 * 7 * 11 * 37 * 47 * 18351737491 * 11264087821629961 * 78492680453872857413 * 978468289765242196189991 * 745379129239175934975670237259231481519242772048234808061272452265154473
43,	2,	Regular
43,	3,	True	
47,	1,	Regular
47,	2,	Regular
47,	3,	Regular
53,	1,	x^92 + x^91 + 13*x + 33	2^4 * 3^3 * 5 * 13 * 47^2 * 281 * 829 * 4969 * 12743 * 14813 * 21529 * 27739 * 16055056483 * 23080289344401529 * 238555128385976578903155847441 * 600877757740963803711027095822708088588606191984621397063543462726209
53,	2,	Regular
53,	3,	True	
59,	1,	Regular
59,	2,	Regular
59,	3,	Regular
61,	1,	x^92 + 2*x^91 + 31	2^4 * 3 * 5 * 31 * 47 * 277 * 461 * 1861 * 42207853 * 132393716022377 * 95741522412120460521243293117 * 40957844886377442763169709027626155549 * 97734726175901699071239029441957195947536553164223396466616749
61,	2,	Regular
61,	3,	True	
67,	1,	x^92 + x^91 + 35*x + 20	2^4 * 3 * 5 * 11 * 17 * 47^2 * 449 * 371602261 * 95052547721497 * 159298895525201570753486381 * 6652974112233411152741142680306351347 * 598571776588864011229671568610555245500855128126584265911538019565205173
67,	2,	Regular
71,	1,	Regular
71,	2,	Regular
73,	1,	Regular
73,	2,	Regular
79,	1,	x^92 + x^91 + 37	2^6 * 3 * 5 * 13 * 47 * 139 * 3121 * 15733 * 27739 * 763539787 * 76417040161829 * 113601526281945630731567066551 * 19917843337183653635044910533204006597 * 260327879046944610219334007631557179871434527538227788687556597113
79,	2,	Regular
83,	1,	x^92 + x^91 + x + 58	2^4 * 3 * 5 * 7 * 13 * 41 * 47 * 53 * 691 * 1289 * 142601 * 3087061 * 14868719 * 288254677 * 378751213 * 36380332833029 * 123740629183355101341553615847 * 35717776412461579780294661897628959210459 * 1572925605157013933422337617825689590166937
83,	2,	Regular
89,	1,	x^92 + x^91 + 9*x + 76	2^5 * 3^2 * 5 * 11 * 17 * 47 * 233 * 1657 * 20149 * 24841 * 36341 * 1055609 * 3529029013 * 296394996449 * 1326434916407 * 981892540445219419 * 2240191382006977680425600834549 * 6320005607441457527518012908577 * 121982942977501484057291189891754869
89,	2,	Regular
97,	1,	x^92 + x^91 + 13*x + 58	2^7 * 3 * 5 * 7^2 * 47 * 941 * 111229 * 10021699 * 2883806701 * 7635448921 * 160026187716961 * 685880385513120464179 * 13803694783226318706881 * 17561340588461759764701354251412613 * 223286361045086088914823798980192665208841575834717
97,	2,	Regular
101,	1,	Regular
101,	2,	Regular
103,	1,	x^92 + x^91 + 9*x + 11	2^5 * 3 * 5 * 13 * 17 * 47 * 139 * 599 * 1061 * 17987 * 47249959 * 841162303 * 2128139953 * 4822375097593 * 9613717232130572179 * 1365236933540816647952499791542512851193613 * 3577138697139751161592313391277770353874238776086008403102027725417
103,	2,	Regular
107,	1,	x^92 + x^91 + 10*x + 24	2^4 * 3^3 * 5^2 * 47 * 53 * 229 * 829 * 3037 * 14537 * 4701017 * 3619964389 * 2110397140339 * 2898050293273 * 25546125123821 * 110817304471614241 * 1457123262774170450651477683 * 154317473175739320798279261750709 * 338057230148689613942398421153176157
107,	2,	Regular
109,	1,	x^92 + x^91 + x + 40	2^4 * 3^3 * 5 * 11 * 13 * 47 * 277 * 457 * 5521 * 7039 * 454297 * 4249924453 * 19257547457 * 5748968597231307835888226321 * 38064235872382907707458203006837 * 3401554744914323654742217777787170508833 * 14038441919120219786171782611330551689208219
109,	2,	Regular
113,	1,	x^92 + x^91 + 59	2^6 * 3 * 5 * 7 * 19 * 47 * 277 * 461 * 1277 * 47381 * 85619617 * 3299209457566339 * 73656471095233997909957 * 1484520425576434196455942238665054573307722183 * 533629708327789976586913188684509860271424579773799892512426568606009590001469
113,	2,	Regular
127,	1,	Regular
127,	2,	Regular
131,	1,	Regular
131,	2,	Regular
137,	1,	x^92 + x^91 + 2*x + 94	2^5 * 3 * 5 * 17 * 23^2 * 47 * 1289 * 1381 * 1877 * 3037 * 5053469 * 143235060131 * 267301014173069 * 69227404918176569302313 * 1124091029057153706937517 * 24175991385251127404262781 * 518550578298278365204966204101137 * 97453700147479497769491205740539608933
137,	2,	Regular
139,	1,	Regular
139,	2,	Regular
149,	1,	x^92 + x^91 + 90	2^4 * 3 * 5^2 * 17 * 37 * 47 * 139 * 277 * 653 * 12973 * 18950023 * 63991751 * 11407510175796500184354764754421 * 207692000301150775123465924596797 * 4615068103280979999949811754288345215703402407 * 558774131768194353940643496706952641418244434507732865773
149,	2,	Regular
151,	1,	Regular
151,	2,	Regular
157,	1,	x^92 + x^91 + 97	2^4 * 3 * 5^2 * 13 * 17 * 29 * 47 * 79 * 277 * 829 * 967 * 4877 * 39583507 * 129230692849 * 222151001640389 * 27501652522137721 * 1871689858225809566664562443781 * 4049930990871715087586430014381 * 4971580849410120709603261897753 * 289331021842728928986344641307040779477
157,	2,	Regular
163,	1,	Regular
163,	2,	Regular
167,	1,	Regular
167,	2,	Regular
173,	1,	Regular
173,	2,	Regular
179,	1,	Regular
179,	2,	Regular
181,	1,	x^92 + 2*x^91 + 91	2^4 * 3^2 * 5 * 7 * 13 * 47 * 461 * 16381 * 186404789 * 190903701713 * 16263573923945297 * 91309837062557189 * 100711094274593497 * 27743839324008857908798505639 * 101773284709396412846629241478530447963663365783 * 14555702390975379984781485278167177210634369038861
181,	2,	Regular
191,	1,	x^92 + x^91 + 106	2^8 * 3 * 5 * 17 * 19 * 29 * 37 * 47 * 139 * 15733 * 70289 * 41615143 * 65741959 * 12070833277819 * 709691990009063207 * 263269362633423259221796777 * 2155653002418274327378193908708063625600457319 * 5600726814587229897146258399182165761554106463519517421475414981275541
191,	2,	Regular
193,	1,	Regular
193,	2,	Regular
197,	1,	Regular
197,	2,	Regular
199,	1,	x^92 + x^91 + x + 6	2^5 * 3^2 * 5^2 * 11 * 47 * 139 * 461 * 1151 * 19801 * 195869 * 324301 * 1595051 * 14566755923 * 3225921534691 * 40537816592563 * 109887832358503 * 112100423663570076893 * 1919297294132700200578367 * 1258685245826670887328502107244924684562226104459516423881896996173183094542213957
199,	2,	Regular
211,	1,	Regular
211,	2,	Regular
223,	1,	Regular
223,	2,	Regular
227,	1,	x^92 + x^91 + x + 31	2^4 * 3 * 5 * 19 * 47 * 113 * 5153 * 8512577 * 31764508011469 * 14047195806608954929 * 184076557917493676138917 * 2344088982055385271783821 * 2914151880789011774425235417 * 10255866861305912008834124175181 * 929239403204057947895056173678922604963081277578665791310073
227,	2,	Regular
229,	1,	x^92 + 3*x^91 + 47	2^4 * 3 * 5 * 13 * 19 * 23^2 * 47 * 461 * 2017 * 7762507453 * 155140674929 * 321823314728333171950489566593 * 48970764879879952637407949107634962517 * 17971334237332919101109487366608035955485990730311 * 27235378023392497965279501004715467714520422235970088663702912829
229,	2,	Regular
233,	1,	Regular
233,	2,	Regular
239,	1,	Regular
239,	2,	Regular
241,	1,	x^92 + x^91 + 78	2^6 * 3 * 5 * 11^2 * 47 * 113 * 257 * 15641 * 572471 * 121543271 * 289160233 * 1445430677 * 147652674041 * 279049705747 * 926564759458901 * 2119959745856269 * 24836240438187544727572441 * 5390154337511899357564761317 * 613272834669461738964774795683 * 2917763353710404532706735173490982713
241,	2,	Regular
251,	1,	x^92 + x^91 + 213	2^4 * 3^2 * 5^3 * 7 * 17^2 * 47 * 109 * 139 * 277 * 9109 * 9293 * 23198537 * 61706149 * 457476957945147337 * 4740621812214462597073105444381003 * 9537683951567565561335320192785551070247286880281 * 3270633803040156781971089365984993704785879318935125924611807155976497980826265393
251,	2,	Regular
257,	1,	Regular
257,	2,	Regular
263,	1,	x^92 + x^91 + 112	2^5 * 3 * 5 * 11 * 47 * 131 * 5107 * 6917 * 272509811686691 * 74656084899757086186547 * 1303254099639313578883601 * 2313732129333193307100262410581 * 2660939892939529745485461033791647 * 23068404341500795131667827415180853042172095648885292960665509885891574210803770113
263,	2,	Regular
269,	1,	Regular
269,	2,	Regular
271,	1,	Regular
271,	2,	Regular
277,	1,	Regular
277,	2,	Regular
281,	1,	x^92 + x^91 + 54	2^5 * 3 * 5 * 7 * 13 * 47 * 277 * 829 * 1151 * 3037 * 3221 * 16561 * 18401 * 17383493 * 72872721877 * 210414318013116253 * 1499499354108675436488233265877 * 9742334167751346288371289808368059 * 10245244690718014487959539221153967216100819 * 29595034715727405778575888044268202184071614160002061
281,	2,	Regular
283,	1,	x^92 + x^91 + 2*x + 178	2^4 * 3 * 5 * 47 * 71 * 967 * 8009 * 3254501 * 17143787 * 44307983 * 72637129 * 4009776675959 * 94160395740571 * 1699693953424661 * 3876778672228009 * 127138991527459515452963593 * 13460884239329765920065612632601702606773713183957 * 773331108561582376121136880223843197819632343434301
283,	2,	Regular
293,	1,	x^92 + x^91 + 2*x + 12	2^4 * 3 * 5^2 * 7^2 * 17 * 47 * 73 * 101 * 277 * 1013 * 22541 * 259993 * 1377517 * 3480913 * 12903001 * 161751012607 * 2813372330393 * 23349044666724449 * 112136316227813962333 * 51035565992813832023824019473 * 6175791328298399050278172118099855944357 * 6762272189197095402049723479234847065642769024046959
293,	2,	Regular
307,	1,	Regular
307,	2,	Regular
311,	1,	Regular
311,	2,	Regular
313,	1,	x^92 + 2*x^91 + 227	2^5 * 3 * 5 * 13 * 47 * 97 * 101 * 157 * 5107 * 4464853 * 550524999044089 * 523330286279696977 * 3168474620731180005757 * 2995183555466410410776093988201797 * 169235807343671398989221734577539245606245665033361831 * 8175455832392002353936134288200195953980993639823700819903170495577
313,	2,	Regular
317,	1,	Regular
317,	2,	Regular
331,	1,	Regular
331,	2,	Regular
337,	1,	x^92 + x^91 + 2*x + 73	2^6 * 3 * 5 * 7 * 13^2 * 41 * 47 * 139 * 277 * 461 * 5521 * 89977 * 142601 * 802103 * 134657362667 * 28129227461123 * 853172407351274050914571 * 1078500731589664566026321823576071782298740504127 * 4527626266020056441091883645891388589943914008120198352296018473592399494442524758094957993480361773
337,	2,	Regular
347,	1,	Regular
347,	2,	Regular
349,	1,	Regular
349,	2,	Regular
353,	1,	Regular
353,	2,	Regular
359,	1,	True	2^5 * 3^2 * 5 * 13 * 47 * 179 * 277 * 461 * 4957 * 22541 * 25117 * 7334333 * 41295673 * 981045497 * 10857246229517 * 638202163287950212740369288627898109 * 318458079252573064776405647627951114835557 * 1322405705779526469775918077071825643643000217 * 239355114414462520438570177982536834664337691963201
359,	2,	Regular
367,	1,	True	2^6 * 3 * 5 * 23^2 * 47 * 61 * 13469 * 8772937 * 218013643 * 13121749997412377 * 4070298944987736793 * 124290076472977788767 * 275128756822421230986264517 * 4909054174160227063008308648389193 * 2135019948377858417368630609848828271 * 123927876504959025683558334535750389170337301736492476729
367,	2,	Regular
373,	1,	x^92 + x^91 + 168	2^4 * 3 * 5 * 11 * 17 * 31 * 47 * 139 * 1289 * 13913 * 75691659101 * 705547449636212898889 * 591586056316898949575759348790713594261 * 379105593030122174590165363122556059961483842535392588203 * 202609241977568461410963232012394091215506237571397540715980554393161096651675713986717995297
373,	2,	Regular
379,	1,	x^92 + x^91 + 363	2^4 * 3^3 * 5 * 7 * 19 * 47 * 277 * 599 * 691 * 1427 * 71821 * 271769 * 915631 * 5761271 * 156330127 * 42745961197 * 1735694105393 * 407491484981336154877 * 22535597288077401955682881513 * 103869913779022616075110553521 * 1504712419774489793149825715654219581 * 453485551406203912918945832631036476249041468773593
379,	2,	Regular
383,	1,	True	2^9 * 3 * 5 * 47 * 139 * 191 * 14669 * 33004817 * 65487671 * 570383717 * 71499240383327611 * 119057629098984516516698198899 * 6678419659996151846083384354778398669337 * 457870953955007781491908590408111447467717822496978177332088648328813534429493776456839221873752220998515922935553
383,	2,	Regular
389,	1,	True	2^4 * 3 * 5 * 13 * 29 * 47 * 97 * 461 * 1289 * 1979 * 2609 * 690760933 * 26558906657 * 1228952028701 * 46308476843963 * 115243408918065031 * 1914061899216920224477 * 4657942685532714610763 * 166832260254724879697797 * 4820262291699014583909712557202609 * 17267008977454351010801090241652378883334661412945854481
389,	2,	Regular
397,	1,	Regular
397,	2,	Regular
401,	1,	True	2^6 * 3 * 5^2 * 37 * 41 * 47 * 53 * 67 * 42689 * 1593417875197 * 286596604711098769 * 6468796308330983793619866630640792032929 * 3473165063176855595504024544305390279943409 * 14621051417838836755702639485526747240883024349091086533 * 39642653911234610739816588336042417197405430452370286409
401,	2,	Regular
409,	1,	Regular
409,	2,	Regular
419,	1,	x^92 + x^91 + 143	2^4 * 3 * 5 * 7 * 11 * 19 * 41 * 47 * 2141 * 1377793 * 147237686053 * 1946996331569 * 7211849616679 * 658570573798997 * 3345774191523540226276863991 * 9769271033299313095920273944489 * 103651449520293727126302923585256257768039353054388674429 * 1903640444685955492593769836382090637284503146629197812093
419,	2,	Regular
421,	1,	x^92 + 2*x^91 + 39	2^4 * 3 * 5 * 7 * 13 * 17 * 47 * 211 * 401 * 829 * 1151 * 1979 * 306913 * 1212495661687 * 12272416923731 * 47968032757196363675080916634878644623391 * 384798605326968782751079243163535473818343 * 2352148414687856187232300744421979452560979699644697 * 49133220380560033322774238912988662058870232855022914789
421,	2,	Regular
431,	1,	True	2^6 * 3^3 * 5 * 43 * 47 * 139 * 293 * 317 * 461 * 2393^2 * 39929 * 397763 * 717923 * 466006109509 * 626606389808000361649 * 15450028654367386732109 * 9159008288018778538454919759821 * 103877368082561259177577658503098593 * 118528626937765522651035210857666309879 * 68202728340385659733135877457336143421572293
431,	2,	Regular
433,	1,	True	2^6 * 3^3 * 5 * 7 * 31 * 47 * 18749 * 37236679 * 78947593 * 292907032266975083579 * 11713811641361082324571 * 2243135200517430609199757 * 213616123025889662167620442247954095473482251529169287231 * 45145001581392224461124585368792243148268441337990654220502945780129049333228879828695270629
433,	2,	Regular
439,	1,	Regular
439,	2,	Regular
443,	1,	Regular
443,	2,	Regular
449,	1,	Regular
449,	2,	Regular
457,	1,	True	2^5 * 3 * 5^2 * 19 * 47 * 229 * 829 * 4177 * 20287 * 29515027 * 9259936253 * 622724101015435663 * 4571584557825623477 * 144137904887219828357 * 88236939300914916038780819539 * 703088348645839206323349235959023331110988004368753820081 * 214933066035518372767394139103348409690320263249478213170222379361
457,	2,	Regular
461,	1,	Regular
461,	2,	Regular
463,	1,	Regular
463,	2,	Regular
467,	1,	True	2^4 * 3^2 * 5 * 13 * 47 * 113 * 193 * 233 * 1151 * 2347 * 533509 * 2166233 * 14581081 * 39582960232909 * 61213091380071615958083811 * 755062149258016865070862681337 * 226872643540913888223515050321008384641 * 221679883684752397905547366263095748909315353759 * 40338419613757642110493058992886766685598409419942753
467,	2,	Regular
479,	1,	True	2^7 * 3 * 5 * 47^2 * 89 * 139 * 239 * 1289 * 15641 * 28591439 * 974000597 * 1713152333 * 225582951463811 * 1809658006202088733 * 524301722812054723633 * 1769291093349040629441127 * 1471828411900017589843807261040077340787938821871 * 579853640402787121330791203194364282261525935202045160566835341895731740109
479,	2,	Regular
487,	1,	Regular
487,	2,	Regular
491,	1,	Regular
491,	2,	Regular
499,	1,	Regular
499,	2,	Regular
503,	1,	True	2^5 * 3^2 * 5 * 7 * 47 * 251 * 277 * 1381 * 2347 * 3221 * 25301 * 1009609 * 2470339 * 9219367 * 852694203216715799 * 1931553305772388324628093 * 123275752847255666786209297 * 734582956554084999582078971267057 * 46999181510435501155597761922202436787407711347161 * 249682370349276891106341843619408145780480640304652881
503,	2,	Regular
509,	1,	Regular
509,	2,	Regular
521,	1,	True	2^5 * 3^2 * 5 * 13 * 29 * 47 * 277 * 5843 * 11087 * 104513 * 135721 * 3213239 * 27477624821 * 996199538545093 * 2208257459758789 * 22241103565069759366121 * 46527936360914897641541 * 3925338090620898683371516732441937707 * 330497371378471788533838728474349871321561 * 5251559768300007409664920764557368891871065617358829
521,	2,	Regular
523,	1,	True	2^4 * 3^2 * 5 * 17 * 29 * 47 * 131 * 139 * 1609 * 16193 * 4143150449 * 56563839557 * 51405671048323 * 643082335415309 * 233731586013628177781 * 8185161332380007782007 * 18308706058011935922821195723 * 34958267779485727558287328722209 * 5677915990166038540249894839275641 * 29677019228024776411473166125162886678611696193
523,	2,	Regular
541,	1,	Regular
547,	1,	Regular
557,	1,	True	2^4 * 3^2 * 5^3 * 17 * 31 * 47 * 73 * 139 * 3727 * 39712997 * 53277109 * 81048827 * 488301041 * 1213756277 * 3611421959 * 137713724636473 * 233345377529666093 * 2738108419667995300987010537 * 4877681896014063504246356329160053289 * 3581099762337531718212657806068549643711 * 436943761418608645410173359937232123159139870626557
563,	1,	True	2^4 * 3 * 5 * 29 * 47 * 281 * 461 * 1093 * 11731 * 32569 * 47657 * 60859 * 256633679 * 149668264321 * 17598020464237 * 41286775923749 * 60244288104071 * 4985405390226953 * 1234807026380069159 * 549638411106240895469 * 672280213554079281761 * 11579719613041787928013 * 861140140018141669829621 * 5690022190995307626081796313464240161593
569,	1,	True	2^5 * 3 * 5 * 19 * 47 * 71 * 277 * 461 * 1933 * 6257 * 31649 * 39883 * 93151 * 161881 * 82021318724281 * 2199707582471627 * 133786321992120703 * 1173925385099259293 * 9873518681264492773 * 20190941081618037223 * 515287833228267023496669326775179 * 11340840418506297229669487793893289794810135713678466587771958827447025404385617
571,	1,	True	2^4 * 3 * 5 * 11 * 13 * 19 * 47 * 59617 * 163021 * 1229489 * 2570941 * 16693493 * 213482551 * 33728187989 * 141842680933 * 20636614442417 * 951876174629381 * 168061141918805873 * 9797625362557907923 * 1164950649024511834993 * 2571073968936290820581 * 3744939765143637023186600098577173 * 7003405389854723089688648099143899407140309169
577,	1,	Regular
587,	1,	Regular
593,	1,	Regular
599,	1,	Regular
601,	1,	Regular
607,	1,	Regular
613,	1,	True	2^4 * 3^2 * 5 * 17 * 47 * 53 * 139 * 277 * 307 * 709 * 1381 * 245343922381 * 25815256247831656853726042407 * 125270956446049903214798589193 * 20638979466347732624714796819186846491454773 * 55048957029383544751473502282909607496355762605789425461 * 87861011731034216034212671090264426138872267498166095093875326658201
617,	1,	True	2^5 * 3 * 5 * 7 * 11 * 47 * 103 * 599 * 31189 * 38069 * 45541 * 81973 * 116657 * 783197 * 5730589 * 23541438565507909 * 2080577187578060691397 * 12388078156911255398355761 * 60355336853834386006265112289 * 402567363360936393784233261079 * 23927401196222841141479915860741 * 579486457768264031718620961851679555393165881996565409081
619,	1,	True	2^4 * 3 * 5 * 13 * 31 * 47 * 103 * 139 * 14737 * 24749 * 80777 * 19493927 * 75066389 * 13707585863 * 720428229244046856254499346676556677876429 * 292295964368049477523103808573039266841173198639 * 124999815428461374798933934210122201185810176105261 * 67637933741425853993976661390776564992496404627734029613068786403013
631,	1,	True	2^5 * 3^2 * 5 * 7 * 47 * 79 * 139 * 2531 * 199081 * 14492623 * 36162211 * 2306569488144269 * 17703090623091499 * 891237548699850756668045325845860414352377 * 11626354349512955761873908125462837306550719 * 689166523387348018617547823975016313552780802569181756097241137682104778327985219109826857749114295805041269
641,	1,	True	2^9 * 3 * 5 * 47 * 107 * 967 * 8741 * 205441 * 376787 * 570677 * 2894321 * 3994781656633 * 172892997178597 * 32788088039412385321 * 8285612037467347358076512941 * 6122439534492623140280491662694853556378047 * 29651777698674353432643699044424841944752573 * 1197021064460847359571307007133814219319270824649205281735503
643,	1,	True	2^4 * 3 * 5^2 * 7 * 23^2 * 47 * 107 * 139 * 461 * 1933 * 8269 * 9490399 * 688056961 * 189480227021 * 723195731411 * 88029314407031215943 * 71149568260544365521437826347597 * 1539244817864958159719437864727267 * 346745505261365888727851914417921081517 * 33108964620500786507222317225193617067105428068909112723249136480923158289
647,	1,	Regular
653,	1,	Regular
659,	1,	True	2^4 * 3 * 5 * 7 * 11 * 17 * 47 * 53 * 139 * 241 * 691 * 89563 * 4527137 * 26781017 * 105883951 * 626321419 * 883217113 * 67198287227 * 2216195703851 * 29624387177401381 * 39845244367314610071862904732182829 * 10738836793276220187922794259154431705927666598815327102500274913531136228944501738089101227836992266746541830427076832503481
661,	1,	True	2^4 * 3 * 5 * 11 * 47 * 139 * 331 * 1013 * 21713 * 155849 * 218461 * 1211503 * 2136977 * 13816193 * 93175669 * 50011526969 * 5437415646713 * 161708376519761 * 2785449070121546876012939697932929639031077 * 14155219371883255911314887917359159798509033 * 1163483517563772699823237748082737321886034517528902523519594454719988685284928489
673,	1,	Regular
677,	1,	True	2^4 * 3 * 5 * 13^2 * 47 * 113 * 5659 * 18401 * 45833 * 1843129 * 3001501 * 67792548096597661 * 1015942539022417439 * 20427058423117915344465651631 * 62553871183365843965246133934840248361167765777516243607 * 518463893188156320069607052930558656815928204840808860138153459517326520662270132525759205461445987146159453
683,	1,	Regular
691,	1,	Regular
701,	1,	True	2^4 * 3^3 * 5^2 * 7 * 13 * 17 * 47 * 97 * 139 * 149 * 599 * 1125529 * 244312303 * 77151373789826569 * 257445763365710345466696602713049 * 7615926670223413686051286279376355791430684158543897827 * 162776575203368340028921855906787175647040344289379405056847993282785576131601191654139088353762724362512885953739676154565401
709,	1,	True	2^4 * 3 * 5 * 37 * 47 * 59 * 71 * 139 * 277 * 5981 * 6793 * 29671 * 78569 * 18149531 * 80162447245839649 * 280450615772637424700561 * 14409466450325087113195365823 * 142035245614887686149566549694876049 * 275669068267199947863541180177628189 * 992175277558108381191080297287837757 * 12479748083521179692162585160401824877686691334713
719,	1,	Regular
727,	1,	True	2^5 * 3 * 5 * 7 * 11^2 * 13 * 17 * 47 * 277 * 1933 * 3109 * 17159 * 20563 * 653707 * 4433941 * 181224821 * 4770033113 * 13537641593297 * 599959864234907700781 * 7744513285821573676333 * 13069311939520441002289 * 2004878177703857376031383952494249216760523 * 17812630294803380279612735648438540291906260448551628718580376577051518833931488361861
733,	1,	True	2^4 * 3 * 5 * 13 * 47 * 61 * 367 * 4133 * 17021 * 45541 * 17087437 * 197896417 * 6311542583383523355481 * 22949988790587457954297434682037062215980377180112284260858109 * 1075710373775709677737941338965671782668377243194254806145180357 * 70135204428931181046773236227441925777243339198338805480425197975621346643725077
739,	1,	Regular
743,	1,	True	2^5 * 3 * 5^2 * 7 * 31 * 47 * 53 * 61 * 139 * 181 * 461 * 323933 * 1735627 * 239631481 * 253771559 * 293042587 * 80126238875734211 * 1659964281551256338573 * 321335058058278069019829 * 752896318097351794071467 * 537261649426853500141467281 * 8503941272452299191417614836253962723782378269172919859388233929286927935079191414460748227389253
751,	1,	True	2^6 * 3 * 5^3 * 47 * 829 * 25577 * 282001 * 411090409 * 48721597499 * 1475999344394379664243338832625595554758859485451 * 1834428168233245190052189989942822452346368819407306852021195751 * 9900669950459923059249780113550918239523326508815788071147422351943353444812352592214437721005811023351766843242541
757,	1,	True	2^4 * 3^3 * 5^2 * 7 * 47 * 73 * 139 * 157 * 277 * 379 * 599 * 1013 * 334513 * 7641107 * 24098573 * 190936269989 * 4518026751929 * 86375707277219722367 * 62772197416858105396351 * 5063455205366230528159292195389799 * 426585769700411841333566948747624589139969942601 * 33558193665505622478553503055027775763189059953886316488077797940527595121
761,	1,	Regular
769,	1,	True	2^10 * 3 * 5 * 7 * 11 * 17 * 47 * 139 * 461 * 17393 * 426421 * 114994343 * 143086037 * 11927830161765456539 * 1488215827810226988593 * 245620259744442835722703 * 110262353057515516115389914610501 * 44277268221907616574577045210519814800361 * 203466247842027538721178910241604857789615324220941470740662792635414812083483950272126841
773,	1,	True	2^4 * 3^2 * 5 * 43 * 47 * 193 * 829 * 3083 * 59753 * 227224316117 * 9133309274601605243 * 15588920594426146871 * 168265650250333537051 * 18381377906774714704192755371374456909162638597949 * 12019793473319432171646682066408281422092097667968800032788085970503287404553614859629382429480810242379886524818348744890773833
787,	1,	True	2^4 * 3 * 5 * 47 * 131 * 197 * 241 * 257 * 4831 * 31649 * 141497 * 1699793 * 104494613 * 627116069 * 22545395835283 * 17992272765045187944054997 * 4576902515137708380435371783 * 168840206394074045542975262339 * 27829497177469805543441781628341159801913 * 709577233384230026684365034177860806655658936565693513237488483669457343339180493
797,	1,	True	2^4 * 3 * 5 * 7 * 19 * 47 * 199 * 3727 * 63521 * 752009 * 343558190629 * 17323218840689 * 154756616529351017 * 8076029244241702269191 * 115503071638672580671957 * 112589793737674812118945909 * 16209510799422422782198222317427849 * 3417614670542149802926158207936557474981910397 * 3017105007184500954283027272995347116968141971857361
809,	1,	Regular
811,	1,	Regular
821,	1,	Regular
823,	1,	Regular
